filename	label
04937.png	1180 4141 2782 1586
04938.png	0430 1153 0475 8712
04939.png	1673 8032 7400 5602
04940.png	5247 8491 5523 6101
04941.png	3033 4278 1684 3667
04942.png	7513 7276 7294 5406
04943.png	5429 6769 0201 3750
04944.png	0326 4391 2929 8005
04945.png	8148 9201 9832 9760
04946.png	7192 4387 2971 5150
04947.png	1983 2607 8263 7950
04948.png	3338 4558 4533 5026
04949.png	7317 0571 4049 1708
04950.png	4329 8881 3475 9690
04951.png	5074 3933 1583 1892
04952.png	0066 9329 7259 4044
04953.png	9489 4205 1298 8662
04954.png	8843 8789 8727 1801
04955.png	4714 6943 0015 4114
04956.png	3797 4297 9871 6815
04957.png	3061 5160 1276 4697
04958.png	7372 1157 4900 3002
04959.png	2997 4052 4703 8631
04960.png	1149 0109 2091 6870
04961.png	0831 2248 8454 6038
04962.png	6863 7248 9562 3316
04963.png	8175 2774 1246 5120
04964.png	3559 0705 0139 4149
04965.png	9146 2979 7628 8910
04966.png	6862 8725 3610 5755
04967.png	7823 3586 8377 9555
04968.png	0635 8101 1625 2574
04969.png	1135 3193 2301 1038
04970.png	8611 0278 9540 6936
04971.png	6625 8146 3148 7485
04972.png	3852 1515 2051 7342
04973.png	9469 3773 5982 9511
04974.png	9717 5464 7847 5283
04975.png	4340 5862 0404 9414
04976.png	3313 6488 1008 6733
04977.png	9048 8339 1364 7618
04978.png	0380 4605 3230 9747
04979.png	9973 0113 9628 4309
04980.png	3172 1871 2441 4787
04981.png	3934 7033 7200 2942
04982.png	6427 1466 0464 6061
04983.png	0752 7121 4626 2415
04984.png	1630 0950 4182 8587
04985.png	7469 9867 9345 8785
04986.png	2077 3051 0375 3356
04987.png	5759 3287 0449 3181
04988.png	2933 1625 2019 4937
04989.png	6874 6328 6345 2180
04990.png	7118 8248 3172 5991
04991.png	1901 0227 7196 9093
04992.png	1625 2964 6796 7578
04993.png	4312 3973 8899 0705
04994.png	6511 2243 0655 1456
04995.png	0318 5143 9976 2101
04996.png	7931 8574 6641 8048
04997.png	4734 7326 9309 6468
04998.png	3004 4974 3264 1786
04999.png	0134 6612 0447 8855
